#--- Experiment --------------------------------------------------------------------------																									
#AE-426-2-Ch2																									
#																									
#--- System ------------------------------------------------------------------------------																									
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com																									
#LAPTOP-78SJC00Q																									
#--- Instrument --------------------------------------------------------------------------																									
#Device: FireSting-O2 [] FSO2-C2 SN:2411E508596FD904 Firmware:4.11 Build:001																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [ Ch.2] - Oxygen Sensor - UC7-506-067 																									
#--- Settings & Calibration --------------------------------------------------------------																									
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)					
#	128 ms	20% (C)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000					
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)					
#	09.12.2024	23.01.2025	7.210000	48.775532	0.827000	0.075000	470	-0.350000	0.874000	0.584000	0.000000	-0.000106	0.000000	0.000000	fixed f	998.699000	20.952000	100.000000	24.876867	20.950000					
#--- Temperature Compensation Channel ----------------------------------------------------																									
#Compensation Channel [ T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Pressure Compensation Channel -------------------------------------------------------																									
#Compensation Channel [ P1] - Internal Pressure Sensor																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [ T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#--- Measurement Data --------------------------------------------------------------------																									
Date [ Ch.2 Main]	Time [ Ch.2 Main]	 dt (s) [ Ch.2 Main]	Oxygen (µmol/L) [ Ch.2 Main]	dphi (°) [ Ch.2 Main]	Signal Intensity (mV) [ Ch.2 Main]	Ambient Light (mV) [ Ch.2 Main]	Status [ Ch.2 Main]	Date [ Ch.2 CompT]	Time [ Ch.2 CompT]	 dt (s) [ Ch.2 CompT]	Sample Temp. (°C) [ Ch.2 CompT]	Status [ Ch.2 CompT]	Date [ Ch.2 CompP]	Time [ Ch.2 CompP]	 dt (s) [ Ch.2 CompP]	Pressure (mbar) [ Ch.2 CompP]	Status [ Ch.2 CompP]	Date [ T1]	Time [ T1]	 dt (s) [ T1]	Sample Temp. (°C) [ T1]	Status [ T1]	Date [Comment]	Time [Comment]	Comment
24-01-2025	10:37:48.943	13.198	0.123785	48.553001	329	0	OK	24-01-2025	10:37:48.943	13.198	24.760	OK	24-01-2025	10:37:48.943	13.198	989	OK	24-01-2025	10:37:48.786	13.041	24.756	OK			
24-01-2025	10:37:49.943	14.198	0.127384	48.546001	329	0	OK	24-01-2025	10:37:49.943	14.198	24.762	OK	24-01-2025	10:37:49.943	14.198	989	OK	24-01-2025	10:37:49.785	14.040	24.764	OK			
24-01-2025	10:37:50.943	15.198	0.126340	48.547001	329	0	OK	24-01-2025	10:37:50.943	15.198	24.771	OK	24-01-2025	10:37:50.943	15.198	989	OK	24-01-2025	10:37:50.785	15.040	24.767	OK			
24-01-2025	10:37:51.944	16.199	0.123694	48.551998	329	0	OK	24-01-2025	10:37:51.944	16.199	24.771	OK	24-01-2025	10:37:51.944	16.199	989	OK	24-01-2025	10:37:51.785	16.040	24.771	OK			
24-01-2025	10:37:52.946	17.201	0.123277	48.553001	329	0	OK	24-01-2025	10:37:52.946	17.201	24.769	OK	24-01-2025	10:37:52.946	17.201	989	OK	24-01-2025	10:37:52.786	17.041	24.768	OK			
24-01-2025	10:37:53.946	18.201	0.124752	48.549999	329	0	OK	24-01-2025	10:37:53.946	18.201	24.771	OK	24-01-2025	10:37:53.946	18.201	989	OK	24-01-2025	10:37:53.786	18.041	24.771	OK			
24-01-2025	10:37:54.946	19.201	0.131456	48.537998	329	0	OK	24-01-2025	10:37:54.946	19.201	24.765	OK	24-01-2025	10:37:54.946	19.201	989	OK	24-01-2025	10:37:54.787	19.042	24.765	OK			
24-01-2025	10:37:55.946	20.201	0.130261	48.541000	329	0	OK	24-01-2025	10:37:55.946	20.201	24.758	OK	24-01-2025	10:37:55.946	20.201	989	OK	24-01-2025	10:37:55.787	20.042	24.758	OK			
24-01-2025	10:37:56.946	21.201	0.132969	48.535999	329	0	OK	24-01-2025	10:37:56.946	21.201	24.757	OK	24-01-2025	10:37:56.946	21.201	989	OK	24-01-2025	10:37:56.787	21.042	24.757	OK			
24-01-2025	10:37:57.946	22.201	0.130618	48.540001	329	0	OK	24-01-2025	10:37:57.946	22.201	24.761	OK	24-01-2025	10:37:57.946	22.201	989	OK	24-01-2025	10:37:57.788	22.043	24.761	OK			
24-01-2025	10:37:58.947	23.202	0.135221	48.530998	329	0	OK	24-01-2025	10:37:58.947	23.202	24.764	OK	24-01-2025	10:37:58.947	23.202	989	OK	24-01-2025	10:37:58.788	23.042	24.761	OK			
24-01-2025	10:37:59.947	24.202	0.136279	48.528999	329	0	OK	24-01-2025	10:37:59.947	24.202	24.764	OK	24-01-2025	10:37:59.947	24.202	989	OK	24-01-2025	10:37:59.789	24.044	24.763	OK			
24-01-2025	10:38:00.947	25.202	0.138687	48.525002	329	0	OK	24-01-2025	10:38:00.947	25.202	24.759	OK	24-01-2025	10:38:00.947	25.202	989	OK	24-01-2025	10:38:00.788	25.043	24.760	OK			
24-01-2025	10:38:01.947	26.202	0.138175	48.525002	329	0	OK	24-01-2025	10:38:01.947	26.202	24.768	OK	24-01-2025	10:38:01.947	26.202	989	OK	24-01-2025	10:38:01.788	26.043	24.767	OK			
24-01-2025	10:38:02.948	27.203	0.136110	48.528999	329	0	OK	24-01-2025	10:38:02.948	27.203	24.767	OK	24-01-2025	10:38:02.948	27.203	989	OK	24-01-2025	10:38:02.789	27.044	24.766	OK			
24-01-2025	10:38:03.946	28.201	0.137415	48.526001	329	0	OK	24-01-2025	10:38:03.946	28.201	24.772	OK	24-01-2025	10:38:03.946	28.201	989	OK	24-01-2025	10:38:03.787	28.042	24.768	OK			
24-01-2025	10:38:04.948	29.203	0.140824	48.520000	329	0	OK	24-01-2025	10:38:04.948	29.203	24.768	OK	24-01-2025	10:38:04.948	29.203	989	OK	24-01-2025	10:38:04.789	29.044	24.773	OK			
24-01-2025	10:38:05.947	30.202	0.139650	48.521999	329	0	OK	24-01-2025	10:38:05.947	30.202	24.770	OK	24-01-2025	10:38:05.947	30.202	989	OK	24-01-2025	10:38:05.790	30.045	24.770	OK			
24-01-2025	10:38:06.947	31.202	0.140465	48.521000	329	0	OK	24-01-2025	10:38:06.947	31.202	24.765	OK	24-01-2025	10:38:06.947	31.202	990	OK	24-01-2025	10:38:06.790	31.045	24.766	OK			
24-01-2025	10:38:07.947	32.202	0.141701	48.519001	329	0	OK	24-01-2025	10:38:07.947	32.202	24.762	OK	24-01-2025	10:38:07.947	32.202	989	OK	24-01-2025	10:38:07.790	32.045	24.764	OK			
24-01-2025	10:38:08.947	33.202	0.144710	48.513000	329	0	OK	24-01-2025	10:38:08.947	33.202	24.765	OK	24-01-2025	10:38:08.947	33.202	989	OK	24-01-2025	10:38:08.789	33.044	24.765	OK			
24-01-2025	10:38:09.947	34.202	0.147624	48.506001	329	0	OK	24-01-2025	10:38:09.947	34.202	24.779	OK	24-01-2025	10:38:09.947	34.202	989	OK	24-01-2025	10:38:09.789	34.044	24.776	OK			
24-01-2025	10:38:10.947	35.202	0.151509	48.499001	329	0	OK	24-01-2025	10:38:10.947	35.202	24.776	OK	24-01-2025	10:38:10.947	35.202	989	OK	24-01-2025	10:38:10.789	35.044	24.774	OK			
24-01-2025	10:38:11.947	36.202	0.151035	48.500000	329	0	OK	24-01-2025	10:38:11.947	36.202	24.775	OK	24-01-2025	10:38:11.947	36.202	989	OK	24-01-2025	10:38:11.789	36.044	24.776	OK			
24-01-2025	10:38:12.949	37.204	0.151613	48.500000	329	0	OK	24-01-2025	10:38:12.949	37.204	24.765	OK	24-01-2025	10:38:12.949	37.204	989	OK	24-01-2025	10:38:12.789	37.044	24.765	OK			
24-01-2025	10:38:13.949	38.204	0.156808	48.490002	329	0	OK	24-01-2025	10:38:13.949	38.204	24.767	OK	24-01-2025	10:38:13.949	38.204	989	OK	24-01-2025	10:38:13.789	38.044	24.767	OK			
24-01-2025	10:38:14.949	39.204	0.149859	48.501999	329	0	OK	24-01-2025	10:38:14.949	39.204	24.777	OK	24-01-2025	10:38:14.949	39.204	989	OK	24-01-2025	10:38:14.789	39.044	24.777	OK			
24-01-2025	10:38:15.949	40.204	0.156403	48.490002	329	0	OK	24-01-2025	10:38:15.949	40.204	24.774	OK	24-01-2025	10:38:15.949	40.204	989	OK	24-01-2025	10:38:15.790	40.045	24.774	OK			
24-01-2025	10:38:16.949	41.204	0.153506	48.495998	329	0	OK	24-01-2025	10:38:16.949	41.204	24.769	OK	24-01-2025	10:38:16.949	41.204	989	OK	24-01-2025	10:38:16.789	41.044	24.769	OK			
24-01-2025	10:38:17.950	42.205	0.155672	48.493000	329	0	OK	24-01-2025	10:38:17.950	42.205	24.759	OK	24-01-2025	10:38:17.950	42.205	989	OK	24-01-2025	10:38:17.789	42.044	24.759	OK			
24-01-2025	10:38:18.949	43.204	0.157985	48.487999	329	0	OK	24-01-2025	10:38:18.949	43.204	24.765	OK	24-01-2025	10:38:18.949	43.204	989	OK	24-01-2025	10:38:18.790	43.045	24.765	OK			
24-01-2025	10:38:19.949	44.204	0.156206	48.492001	329	0	OK	24-01-2025	10:38:19.949	44.204	24.759	OK	24-01-2025	10:38:19.949	44.204	989	OK	24-01-2025	10:38:19.789	44.044	24.764	OK			
24-01-2025	10:38:20.949	45.204	0.157742	48.488998	329	0	OK	24-01-2025	10:38:20.949	45.204	24.760	OK	24-01-2025	10:38:20.949	45.204	989	OK	24-01-2025	10:38:20.789	45.044	24.762	OK			
24-01-2025	10:38:21.950	46.205	0.156923	48.490002	329	0	OK	24-01-2025	10:38:21.950	46.205	24.765	OK	24-01-2025	10:38:21.950	46.205	989	OK	24-01-2025	10:38:21.789	46.044	24.765	OK			
24-01-2025	10:38:22.950	47.205	0.159288	48.485001	329	0	OK	24-01-2025	10:38:22.950	47.205	24.770	OK	24-01-2025	10:38:22.950	47.205	989	OK	24-01-2025	10:38:22.789	47.044	24.768	OK			
24-01-2025	10:38:23.950	48.205	0.159936	48.484001	329	0	OK	24-01-2025	10:38:23.950	48.205	24.768	OK	24-01-2025	10:38:23.950	48.205	989	OK	24-01-2025	10:38:23.789	48.044	24.773	OK			
24-01-2025	10:38:24.951	49.206	0.161517	48.481998	329	0	OK	24-01-2025	10:38:24.951	49.206	24.759	OK	24-01-2025	10:38:24.951	49.206	989	OK	24-01-2025	10:38:24.790	49.045	24.763	OK			
24-01-2025	10:38:25.952	50.207	0.161763	48.480999	329	0	OK	24-01-2025	10:38:25.952	50.207	24.764	OK	24-01-2025	10:38:25.952	50.207	989	OK	24-01-2025	10:38:25.789	50.044	24.761	OK			
24-01-2025	10:38:26.952	51.207	0.160293	48.483002	329	0	OK	24-01-2025	10:38:26.952	51.207	24.771	OK	24-01-2025	10:38:26.952	51.207	989	OK	24-01-2025	10:38:26.789	51.044	24.770	OK			
24-01-2025	10:38:27.952	52.207	0.163482	48.477001	329	0	OK	24-01-2025	10:38:27.952	52.207	24.771	OK	24-01-2025	10:38:27.952	52.207	989	OK	24-01-2025	10:38:27.789	52.044	24.771	OK			
24-01-2025	10:38:28.952	53.207	0.164489	48.474998	329	0	OK	24-01-2025	10:38:28.952	53.207	24.772	OK	24-01-2025	10:38:28.952	53.207	989	OK	24-01-2025	10:38:28.790	53.045	24.775	OK			
24-01-2025	10:38:29.952	54.207	0.161288	48.481998	329	0	OK	24-01-2025	10:38:29.952	54.207	24.763	OK	24-01-2025	10:38:29.952	54.207	989	OK	24-01-2025	10:38:29.789	54.044	24.764	OK			
24-01-2025	10:38:30.952	55.207	0.162418	48.479000	329	0	OK	24-01-2025	10:38:30.952	55.207	24.771	OK	24-01-2025	10:38:30.952	55.207	989	OK	24-01-2025	10:38:30.790	55.045	24.771	OK			
24-01-2025	10:38:31.952	56.207	0.167489	48.470001	329	0	OK	24-01-2025	10:38:31.952	56.207	24.766	OK	24-01-2025	10:38:31.952	56.207	989	OK	24-01-2025	10:38:31.790	56.045	24.767	OK			
24-01-2025	10:38:32.953	57.208	0.163251	48.477001	329	0	OK	24-01-2025	10:38:32.953	57.208	24.775	OK	24-01-2025	10:38:32.953	57.208	989	OK	24-01-2025	10:38:32.789	57.044	24.773	OK			
24-01-2025	10:38:33.954	58.209	0.164315	48.474998	329	0	OK	24-01-2025	10:38:33.954	58.209	24.775	OK	24-01-2025	10:38:33.954	58.209	989	OK	24-01-2025	10:38:33.789	58.044	24.772	OK			
24-01-2025	10:38:34.954	59.209	0.164787	48.473999	329	0	OK	24-01-2025	10:38:34.954	59.209	24.776	OK	24-01-2025	10:38:34.954	59.209	989	OK	24-01-2025	10:38:34.790	59.045	24.776	OK			
24-01-2025	10:38:35.954	60.209	0.169511	48.465000	329	0	OK	24-01-2025	10:38:35.954	60.209	24.777	OK	24-01-2025	10:38:35.954	60.209	989	OK	24-01-2025	10:38:35.790	60.045	24.777	OK			
24-01-2025	10:38:36.954	61.209	0.168555	48.467999	329	0	OK	24-01-2025	10:38:36.954	61.209	24.766	OK	24-01-2025	10:38:36.954	61.209	989	OK	24-01-2025	10:38:36.789	61.044	24.766	OK			
24-01-2025	10:38:37.954	62.209	0.170035	48.465000	329	0	OK	24-01-2025	10:38:37.954	62.209	24.768	OK	24-01-2025	10:38:37.954	62.209	989	OK	24-01-2025	10:38:37.789	62.044	24.769	OK			
24-01-2025	10:38:38.955	63.210	0.172045	48.460999	329	0	OK	24-01-2025	10:38:38.955	63.210	24.770	OK	24-01-2025	10:38:38.955	63.210	989	OK	24-01-2025	10:38:38.792	63.047	24.767	OK			
24-01-2025	10:38:39.956	64.211	0.173997	48.457001	329	0	OK	24-01-2025	10:38:39.956	64.211	24.773	OK	24-01-2025	10:38:39.956	64.211	989	OK	24-01-2025	10:38:39.792	64.047	24.770	OK			
24-01-2025	10:38:40.960	65.215	0.172644	48.459000	329	0	OK	24-01-2025	10:38:40.960	65.215	24.778	OK	24-01-2025	10:38:40.960	65.215	989	OK	24-01-2025	10:38:40.792	65.047	24.776	OK			
24-01-2025	10:38:41.956	66.211	0.172114	48.459999	329	0	OK	24-01-2025	10:38:41.956	66.211	24.778	OK	24-01-2025	10:38:41.956	66.211	989	OK	24-01-2025	10:38:41.792	66.047	24.781	OK			
24-01-2025	10:38:42.957	67.212	0.171580	48.460999	329	0	OK	24-01-2025	10:38:42.957	67.212	24.778	OK	24-01-2025	10:38:42.957	67.212	989	OK	24-01-2025	10:38:42.793	67.048	24.776	OK			
24-01-2025	10:38:43.958	68.213	0.175244	48.453999	329	0	OK	24-01-2025	10:38:43.958	68.213	24.779	OK	24-01-2025	10:38:43.958	68.213	989	OK	24-01-2025	10:38:43.793	68.048	24.775	OK			
24-01-2025	10:38:44.957	69.212	0.171697	48.460999	329	0	OK	24-01-2025	10:38:44.957	69.212	24.776	OK	24-01-2025	10:38:44.957	69.212	989	OK	24-01-2025	10:38:44.793	69.048	24.776	OK			
24-01-2025	10:38:45.956	70.211	0.171233	48.460999	329	0	OK	24-01-2025	10:38:45.956	70.211	24.784	OK	24-01-2025	10:38:45.956	70.211	989	OK	24-01-2025	10:38:45.793	70.048	24.781	OK			
24-01-2025	10:38:46.958	71.213	0.172884	48.458000	329	0	OK	24-01-2025	10:38:46.958	71.213	24.783	OK	24-01-2025	10:38:46.958	71.213	989	OK	24-01-2025	10:38:46.793	71.048	24.785	OK			
24-01-2025	10:38:47.958	72.213	0.173532	48.457001	329	0	OK	24-01-2025	10:38:47.958	72.213	24.781	OK	24-01-2025	10:38:47.958	72.213	989	OK	24-01-2025	10:38:47.794	72.049	24.778	OK			
24-01-2025	10:38:48.958	73.213	0.175719	48.452999	329	0	OK	24-01-2025	10:38:48.958	73.213	24.780	OK	24-01-2025	10:38:48.958	73.213	989	OK	24-01-2025	10:38:48.795	73.050	24.779	OK			
24-01-2025	10:38:49.957	74.212	0.174539	48.455002	329	0	OK	24-01-2025	10:38:49.957	74.212	24.782	OK	24-01-2025	10:38:49.957	74.212	989	OK	24-01-2025	10:38:49.795	74.050	24.783	OK			
24-01-2025	10:38:50.958	75.213	0.177904	48.449001	329	0	OK	24-01-2025	10:38:50.958	75.213	24.779	OK	24-01-2025	10:38:50.958	75.213	989	OK	24-01-2025	10:38:50.795	75.050	24.783	OK			
24-01-2025	10:38:51.959	76.214	0.177137	48.450001	329	0	OK	24-01-2025	10:38:51.959	76.214	24.783	OK	24-01-2025	10:38:51.959	76.214	989	OK	24-01-2025	10:38:51.795	76.050	24.782	OK			
24-01-2025	10:38:52.960	77.215	0.175951	48.452999	329	0	OK	24-01-2025	10:38:52.960	77.215	24.776	OK	24-01-2025	10:38:52.960	77.215	989	OK	24-01-2025	10:38:52.797	77.052	24.778	OK			
24-01-2025	10:38:53.961	78.216	0.175777	48.452999	329	0	OK	24-01-2025	10:38:53.961	78.216	24.779	OK	24-01-2025	10:38:53.961	78.216	989	OK	24-01-2025	10:38:53.797	78.052	24.779	OK			
24-01-2025	10:38:54.962	79.217	0.179442	48.445999	329	0	OK	24-01-2025	10:38:54.962	79.217	24.780	OK	24-01-2025	10:38:54.962	79.217	989	OK	24-01-2025	10:38:54.796	79.051	24.780	OK			
24-01-2025	10:38:55.963	80.218	0.177485	48.450001	329	0	OK	24-01-2025	10:38:55.963	80.218	24.777	OK	24-01-2025	10:38:55.963	80.218	989	OK	24-01-2025	10:38:55.796	80.051	24.777	OK			
24-01-2025	10:38:56.964	81.219	0.178843	48.448002	329	0	OK	24-01-2025	10:38:56.964	81.219	24.772	OK	24-01-2025	10:38:56.964	81.219	989	OK	24-01-2025	10:38:56.796	81.051	24.772	OK			
24-01-2025	10:38:57.965	82.220	0.179485	48.448002	329	0	OK	24-01-2025	10:38:57.965	82.220	24.761	OK	24-01-2025	10:38:57.965	82.220	989	OK	24-01-2025	10:38:57.797	82.052	24.764	OK			
24-01-2025	10:38:58.965	83.220	0.176291	48.453999	329	0	OK	24-01-2025	10:38:58.965	83.220	24.761	OK	24-01-2025	10:38:58.965	83.220	989	OK	24-01-2025	10:38:58.798	83.053	24.764	OK			
24-01-2025	10:38:59.965	84.220	0.179965	48.445999	329	0	OK	24-01-2025	10:38:59.965	84.220	24.771	OK	24-01-2025	10:38:59.965	84.220	989	OK	24-01-2025	10:38:59.799	84.054	24.768	OK			
24-01-2025	10:39:00.965	85.220	0.182275	48.441002	329	0	OK	24-01-2025	10:39:00.965	85.220	24.777	OK	24-01-2025	10:39:00.965	85.220	989	OK	24-01-2025	10:39:00.799	85.054	24.774	OK			
24-01-2025	10:39:01.965	86.220	0.180388	48.444000	329	0	OK	24-01-2025	10:39:01.965	86.220	24.782	OK	24-01-2025	10:39:01.965	86.220	989	OK	24-01-2025	10:39:01.799	86.054	24.778	OK			
24-01-2025	10:39:02.966	87.221	0.177793	48.448002	329	0	OK	24-01-2025	10:39:02.966	87.221	24.790	OK	24-01-2025	10:39:02.966	87.221	989	OK	24-01-2025	10:39:02.800	87.054	24.787	OK			
24-01-2025	10:39:03.965	88.220	0.177976	48.446999	329	0	OK	24-01-2025	10:39:03.965	88.220	24.796	OK	24-01-2025	10:39:03.965	88.220	989	OK	24-01-2025	10:39:03.799	88.054	24.794	OK			
24-01-2025	10:39:04.965	89.220	0.178450	48.445999	329	0	OK	24-01-2025	10:39:04.965	89.220	24.797	OK	24-01-2025	10:39:04.965	89.220	989	OK	24-01-2025	10:39:04.800	89.055	24.798	OK			
24-01-2025	10:39:05.966	90.221	0.179453	48.444000	329	0	OK	24-01-2025	10:39:05.966	90.221	24.798	OK	24-01-2025	10:39:05.966	90.221	989	OK	24-01-2025	10:39:05.800	90.055	24.795	OK			
24-01-2025	10:39:06.965	91.220	0.179805	48.444000	329	0	OK	24-01-2025	10:39:06.965	91.220	24.792	OK	24-01-2025	10:39:06.965	91.220	989	OK	24-01-2025	10:39:06.801	91.056	24.791	OK			
24-01-2025	10:39:07.966	92.221	0.176614	48.450001	329	0	OK	24-01-2025	10:39:07.966	92.221	24.792	OK	24-01-2025	10:39:07.966	92.221	989	OK	24-01-2025	10:39:07.801	92.056	24.785	OK			
24-01-2025	10:39:08.966	93.221	0.176545	48.451000	329	0	OK	24-01-2025	10:39:08.966	93.221	24.784	OK	24-01-2025	10:39:08.966	93.221	990	OK	24-01-2025	10:39:08.801	93.056	24.787	OK			
24-01-2025	10:39:09.967	94.222	0.179557	48.445999	329	0	OK	24-01-2025	10:39:09.967	94.222	24.778	OK	24-01-2025	10:39:09.967	94.222	989	OK	24-01-2025	10:39:09.801	94.056	24.774	OK			
24-01-2025	10:39:10.967	95.222	0.182858	48.441002	329	0	OK	24-01-2025	10:39:10.967	95.222	24.767	OK	24-01-2025	10:39:10.967	95.222	989	OK	24-01-2025	10:39:10.801	95.056	24.775	OK			
24-01-2025	10:39:11.968	96.223	0.181677	48.443001	329	0	OK	24-01-2025	10:39:11.968	96.223	24.769	OK	24-01-2025	10:39:11.968	96.223	989	OK	24-01-2025	10:39:11.802	96.057	24.770	OK			
